id,taxi_stand_id,taxi_stand_name,taxi_flow_count,people_count,taxi_presence,time_stamp
17922,1,WestGate,0,0,0,"2014-11-17 14:23:17"
17923,1,WestGate,1,0,1,"2014-11-17 14:23:32"
17924,1,WestGate,0,0,0,"2014-11-17 14:23:47"
17925,1,WestGate,0,0,1,"2014-11-17 14:24:02"
17926,1,WestGate,1,0,1,"2014-11-17 14:24:17"
17927,1,WestGate,0,0,0,"2014-11-17 14:24:32"
17928,1,WestGate,0,0,0,"2014-11-17 14:24:47"
17929,1,WestGate,0,0,0,"2014-11-17 14:25:02"
17930,1,WestGate,0,0,0,"2014-11-17 14:25:17"
17931,1,WestGate,0,2,0,"2014-11-17 14:25:32"
17932,1,WestGate,0,0,0,"2014-11-17 14:25:47"
17933,1,WestGate,1,3,1,"2014-11-17 14:26:02"
17934,1,WestGate,0,2,1,"2014-11-17 14:26:17"
17935,1,WestGate,1,0,0,"2014-11-17 14:26:32"
17936,1,WestGate,1,0,1,"2014-11-17 14:26:47"
17937,1,WestGate,1,0,1,"2014-11-17 14:27:02"
17938,1,WestGate,2,0,1,"2014-11-17 14:27:17"
17939,1,WestGate,0,0,1,"2014-11-17 14:27:32"
17940,1,WestGate,0,1,1,"2014-11-17 14:27:47"
17941,1,WestGate,1,1,0,"2014-11-17 14:28:02"
17942,1,WestGate,0,1,0,"2014-11-17 14:28:17"
17943,1,WestGate,0,0,0,"2014-11-17 14:28:32"
17944,1,WestGate,0,0,0,"2014-11-17 14:28:47"
17945,1,WestGate,0,1,0,"2014-11-17 14:29:02"
17946,1,WestGate,0,2,0,"2014-11-17 14:29:17"
17947,1,WestGate,0,2,1,"2014-11-17 14:29:32"
17948,1,WestGate,1,2,0,"2014-11-17 14:29:47"
17949,1,WestGate,0,1,0,"2014-11-17 14:30:02"
17950,1,WestGate,0,1,0,"2014-11-17 14:30:17"
17951,1,WestGate,0,2,0,"2014-11-17 14:30:32"
17952,1,WestGate,0,1,1,"2014-11-17 14:30:47"
17953,1,WestGate,1,1,0,"2014-11-17 14:31:02"
17954,1,WestGate,0,1,0,"2014-11-17 14:31:17"
17955,1,WestGate,0,1,1,"2014-11-17 14:31:32"
17956,1,WestGate,1,1,0,"2014-11-17 14:31:47"
17957,1,WestGate,0,0,0,"2014-11-17 14:32:02"
17958,1,WestGate,0,1,0,"2014-11-17 14:32:17"
17959,1,WestGate,1,0,0,"2014-11-17 14:32:32"
17960,1,WestGate,0,0,0,"2014-11-17 14:32:47"
17961,1,WestGate,0,1,0,"2014-11-17 14:33:02"
17962,1,WestGate,0,1,1,"2014-11-17 14:33:17"
17963,1,WestGate,0,0,1,"2014-11-17 14:33:32"
17964,1,WestGate,0,3,0,"2014-11-17 14:33:47"
17965,1,WestGate,0,4,0,"2014-11-17 14:34:02"
17966,1,WestGate,0,5,0,"2014-11-17 14:34:17"
17967,1,WestGate,0,4,0,"2014-11-17 14:34:32"
17968,1,WestGate,0,4,0,"2014-11-17 14:34:47"
17969,1,WestGate,0,5,0,"2014-11-17 14:35:02"
17970,1,WestGate,0,5,0,"2014-11-17 14:35:17"
17971,1,WestGate,0,4,0,"2014-11-17 14:35:32"
17972,1,WestGate,0,5,0,"2014-11-17 14:35:47"
17973,1,WestGate,0,5,0,"2014-11-17 14:36:02"
17974,1,WestGate,0,6,0,"2014-11-17 14:36:17"
17975,1,WestGate,0,6,0,"2014-11-17 14:36:32"
17976,1,WestGate,0,7,0,"2014-11-17 14:36:47"
17977,1,WestGate,0,10,0,"2014-11-17 14:37:02"
17978,1,WestGate,0,10,0,"2014-11-17 14:37:17"
17979,1,WestGate,0,9,0,"2014-11-17 14:37:32"
17980,1,WestGate,0,9,0,"2014-11-17 14:37:47"
17981,1,WestGate,0,10,1,"2014-11-17 14:38:02"
17982,1,WestGate,0,12,1,"2014-11-17 14:38:17"
17983,1,WestGate,0,13,1,"2014-11-17 14:38:32"
17984,1,WestGate,1,10,0,"2014-11-17 14:38:47"
17985,1,WestGate,0,9,0,"2014-11-17 14:39:02"
17986,1,WestGate,0,8,0,"2014-11-17 14:39:17"
17987,1,WestGate,0,9,0,"2014-11-17 14:39:32"
17988,1,WestGate,0,9,1,"2014-11-17 14:39:47"
17989,1,WestGate,1,9,0,"2014-11-17 14:40:02"
17990,1,WestGate,0,10,0,"2014-11-17 14:40:17"
17991,1,WestGate,0,10,0,"2014-11-17 14:40:32"
17992,1,WestGate,0,9,0,"2014-11-17 14:40:47"
17993,1,WestGate,0,8,0,"2014-11-17 14:41:02"
17994,1,WestGate,0,8,0,"2014-11-17 14:41:17"
17995,1,WestGate,0,8,0,"2014-11-17 14:41:32"
17996,1,WestGate,0,8,0,"2014-11-17 14:41:47"
17997,1,WestGate,0,8,0,"2014-11-17 14:42:02"
17998,1,WestGate,0,12,1,"2014-11-17 14:42:17"
17999,1,WestGate,0,8,1,"2014-11-17 14:42:32"
18000,1,WestGate,1,7,0,"2014-11-17 14:42:47"
18001,1,WestGate,0,7,0,"2014-11-17 14:43:02"
18002,1,WestGate,0,8,0,"2014-11-17 14:43:17"
18003,1,WestGate,0,8,0,"2014-11-17 14:43:32"
18004,1,WestGate,0,8,0,"2014-11-17 14:43:47"
18005,1,WestGate,0,6,0,"2014-11-17 14:44:02"
18006,1,WestGate,1,6,1,"2014-11-17 14:44:17"
18007,1,WestGate,0,7,1,"2014-11-17 14:44:32"
18008,1,WestGate,1,8,0,"2014-11-17 14:44:47"
18009,1,WestGate,0,8,0,"2014-11-17 14:45:02"
18010,1,WestGate,0,8,0,"2014-11-17 14:45:17"
18011,1,WestGate,0,9,0,"2014-11-17 14:45:32"
18012,1,WestGate,0,8,0,"2014-11-17 14:45:47"
18013,1,WestGate,0,9,0,"2014-11-17 14:46:02"
18014,1,WestGate,0,11,0,"2014-11-17 14:46:17"
18015,1,WestGate,0,9,0,"2014-11-17 14:46:32"
18016,1,WestGate,0,7,0,"2014-11-17 14:46:47"
18017,1,WestGate,0,9,0,"2014-11-17 14:47:02"
18018,1,WestGate,0,10,0,"2014-11-17 14:47:17"
18019,1,WestGate,0,10,0,"2014-11-17 14:47:32"
18020,1,WestGate,0,11,0,"2014-11-17 14:47:47"
18021,1,WestGate,0,9,1,"2014-11-17 14:48:02"
18022,1,WestGate,0,12,1,"2014-11-17 14:48:17"
18023,1,WestGate,1,11,0,"2014-11-17 14:48:32"
18024,1,WestGate,0,9,1,"2014-11-17 14:48:47"
18025,1,WestGate,0,12,1,"2014-11-17 14:49:02"
18026,1,WestGate,0,11,1,"2014-11-17 14:49:17"
18027,1,WestGate,0,11,1,"2014-11-17 14:49:32"
18028,1,WestGate,1,13,1,"2014-11-17 14:49:47"
18029,1,WestGate,0,13,1,"2014-11-17 14:50:02"
18030,1,WestGate,0,13,1,"2014-11-17 14:50:17"
18031,1,WestGate,0,11,1,"2014-11-17 14:50:32"
18032,1,WestGate,0,5,1,"2014-11-17 14:50:47"
18033,1,WestGate,0,11,1,"2014-11-17 14:51:02"
18034,1,WestGate,0,11,1,"2014-11-17 14:51:17"
18035,1,WestGate,1,8,0,"2014-11-17 14:51:32"
18036,1,WestGate,0,11,0,"2014-11-17 14:51:47"
18037,1,WestGate,0,12,0,"2014-11-17 14:52:02"
18038,1,WestGate,0,13,0,"2014-11-17 14:52:17"
18039,1,WestGate,1,14,0,"2014-11-17 14:52:32"
18040,1,WestGate,0,13,0,"2014-11-17 14:52:47"
18041,1,WestGate,0,12,0,"2014-11-17 14:53:02"
18042,1,WestGate,0,11,0,"2014-11-17 14:53:17"
18043,1,WestGate,1,13,0,"2014-11-17 14:53:32"
18044,1,WestGate,0,11,0,"2014-11-17 14:53:47"
18045,1,WestGate,0,12,0,"2014-11-17 14:54:02"
18046,1,WestGate,0,13,0,"2014-11-17 14:54:17"
18047,1,WestGate,0,13,0,"2014-11-17 14:54:32"
18048,1,WestGate,0,13,0,"2014-11-17 14:54:47"
18049,1,WestGate,0,10,0,"2014-11-17 14:55:02"
18050,1,WestGate,0,12,0,"2014-11-17 14:55:17"
18051,1,WestGate,0,11,1,"2014-11-17 14:55:32"
18052,1,WestGate,1,11,0,"2014-11-17 14:55:47"
18053,1,WestGate,0,12,0,"2014-11-17 14:56:02"
18054,1,WestGate,0,12,0,"2014-11-17 14:56:17"
18055,1,WestGate,0,11,1,"2014-11-17 14:56:32"
18056,1,WestGate,1,10,0,"2014-11-17 14:56:47"
18057,1,WestGate,0,11,0,"2014-11-17 14:57:02"
18058,1,WestGate,0,11,0,"2014-11-17 14:57:17"
18059,1,WestGate,0,12,0,"2014-11-17 14:57:32"
18060,1,WestGate,0,12,0,"2014-11-17 14:57:47"
18061,1,WestGate,0,12,0,"2014-11-17 14:58:02"
18062,1,WestGate,0,12,0,"2014-11-17 14:58:17"
18063,1,WestGate,0,12,1,"2014-11-17 14:58:32"
18064,1,WestGate,0,10,0,"2014-11-17 14:58:47"
18065,1,WestGate,0,9,0,"2014-11-17 14:59:02"
18066,1,WestGate,0,8,0,"2014-11-17 14:59:17"
18067,1,WestGate,0,8,0,"2014-11-17 14:59:32"
18068,1,WestGate,0,8,0,"2014-11-17 14:59:47"
18069,1,WestGate,0,8,0,"2014-11-17 15:00:02"
18070,1,WestGate,0,9,0,"2014-11-17 15:00:17"
18071,1,WestGate,0,7,0,"2014-11-17 15:00:32"
18072,1,WestGate,0,7,0,"2014-11-17 15:00:47"
18073,1,WestGate,0,7,0,"2014-11-17 15:01:02"
18074,1,WestGate,0,7,1,"2014-11-17 15:01:17"
18075,1,WestGate,0,7,1,"2014-11-17 15:01:32"
18076,1,WestGate,0,7,1,"2014-11-17 15:01:47"
18077,1,WestGate,1,6,0,"2014-11-17 15:02:02"
18078,1,WestGate,0,6,0,"2014-11-17 15:02:17"
18079,1,WestGate,0,6,0,"2014-11-17 15:02:32"
18080,1,WestGate,0,6,0,"2014-11-17 15:02:47"
18081,1,WestGate,0,6,1,"2014-11-17 15:03:02"
18082,1,WestGate,0,6,1,"2014-11-17 15:03:17"
18083,1,WestGate,0,6,1,"2014-11-17 15:03:32"
18084,1,WestGate,1,9,0,"2014-11-17 15:03:51"
18085,1,WestGate,1,9,0,"2014-11-17 15:04:02"
18086,1,WestGate,0,6,0,"2014-11-17 15:04:17"
18087,1,WestGate,0,6,0,"2014-11-17 15:04:32"
18088,1,WestGate,0,7,0,"2014-11-17 15:04:47"
18089,1,WestGate,0,7,0,"2014-11-17 15:05:02"
18090,1,WestGate,1,7,1,"2014-11-17 15:05:17"
18091,1,WestGate,0,8,1,"2014-11-17 15:05:32"
18092,1,WestGate,0,7,1,"2014-11-17 15:05:47"
18093,1,WestGate,0,7,1,"2014-11-17 15:06:02"
18094,1,WestGate,0,7,1,"2014-11-17 15:06:17"
18095,1,WestGate,0,7,1,"2014-11-17 15:06:32"
18096,1,WestGate,0,7,1,"2014-11-17 15:06:47"
18097,1,WestGate,0,6,1,"2014-11-17 15:07:02"
18098,1,WestGate,1,6,0,"2014-11-17 15:07:17"
18099,1,WestGate,0,7,0,"2014-11-17 15:07:32"
18100,1,WestGate,0,8,0,"2014-11-17 15:07:47"
18101,1,WestGate,0,7,0,"2014-11-17 15:08:02"
18102,1,WestGate,0,9,1,"2014-11-17 15:08:17"
18103,1,WestGate,0,9,1,"2014-11-17 15:08:32"
18104,1,WestGate,0,8,1,"2014-11-17 15:08:47"
18105,1,WestGate,1,10,0,"2014-11-17 15:09:02"
18106,1,WestGate,0,7,0,"2014-11-17 15:09:17"
18107,1,WestGate,0,6,0,"2014-11-17 15:09:32"
18108,1,WestGate,0,6,1,"2014-11-17 15:09:47"
18109,1,WestGate,1,6,0,"2014-11-17 15:10:02"
18110,1,WestGate,0,6,0,"2014-11-17 15:10:17"
18111,1,WestGate,0,6,0,"2014-11-17 15:10:32"
18112,1,WestGate,0,6,0,"2014-11-17 15:10:47"
18113,1,WestGate,0,6,0,"2014-11-17 15:11:02"
18114,1,WestGate,0,6,1,"2014-11-17 15:11:17"
18115,1,WestGate,0,7,1,"2014-11-17 15:11:32"
18116,1,WestGate,0,6,1,"2014-11-17 15:11:47"
18117,1,WestGate,0,6,1,"2014-11-17 15:12:02"
18118,1,WestGate,0,6,1,"2014-11-17 15:12:17"
18119,1,WestGate,1,6,0,"2014-11-17 15:12:32"
18120,1,WestGate,0,6,0,"2014-11-17 15:12:47"
18121,1,WestGate,0,6,0,"2014-11-17 15:13:02"
18122,1,WestGate,0,6,1,"2014-11-17 15:13:17"
18123,1,WestGate,0,6,0,"2014-11-17 15:13:32"
18124,1,WestGate,0,6,0,"2014-11-17 15:13:47"
18125,1,WestGate,0,6,0,"2014-11-17 15:14:02"
18126,1,WestGate,0,6,0,"2014-11-17 15:14:17"
18127,1,WestGate,0,6,0,"2014-11-17 15:14:32"
18128,1,WestGate,0,6,0,"2014-11-17 15:14:47"
18129,1,WestGate,0,6,0,"2014-11-17 15:15:02"
18130,1,WestGate,0,6,0,"2014-11-17 15:15:17"
18131,1,WestGate,0,6,0,"2014-11-17 15:15:32"
18132,1,WestGate,0,6,0,"2014-11-17 15:15:47"
18133,1,WestGate,0,6,0,"2014-11-17 15:16:02"
18134,1,WestGate,0,6,1,"2014-11-17 15:16:23"
18135,1,WestGate,0,6,1,"2014-11-17 15:16:32"
18136,1,WestGate,1,6,0,"2014-11-17 15:16:47"
18137,1,WestGate,0,6,0,"2014-11-17 15:17:02"
18138,1,WestGate,0,6,0,"2014-11-17 15:17:17"
18139,1,WestGate,0,6,0,"2014-11-17 15:17:32"
18140,1,WestGate,0,6,0,"2014-11-17 15:17:47"
18141,1,WestGate,0,6,0,"2014-11-17 15:18:02"
18142,1,WestGate,0,6,0,"2014-11-17 15:18:17"
18143,1,WestGate,0,6,0,"2014-11-17 15:18:32"
18144,1,WestGate,0,6,0,"2014-11-17 15:18:47"
18145,1,WestGate,0,6,0,"2014-11-17 15:19:02"
18146,1,WestGate,0,6,0,"2014-11-17 15:19:17"
18147,1,WestGate,0,6,0,"2014-11-17 15:19:32"
18148,1,WestGate,0,6,0,"2014-11-17 15:19:47"
18149,1,WestGate,0,6,0,"2014-11-17 15:20:02"
18150,1,WestGate,0,6,0,"2014-11-17 15:20:17"
18151,1,WestGate,0,6,0,"2014-11-17 15:20:32"
18152,1,WestGate,0,6,0,"2014-11-17 15:20:47"
18153,1,WestGate,0,6,0,"2014-11-17 15:21:02"
18154,1,WestGate,0,6,0,"2014-11-17 15:21:17"
18155,1,WestGate,0,6,0,"2014-11-17 15:21:32"
18156,1,WestGate,0,6,0,"2014-11-17 15:21:47"
18157,1,WestGate,0,6,0,"2014-11-17 15:22:02"
18158,1,WestGate,0,6,0,"2014-11-17 15:22:17"
18159,1,WestGate,0,6,0,"2014-11-17 15:22:32"
18160,1,WestGate,0,6,0,"2014-11-17 15:22:47"
18161,1,WestGate,0,6,0,"2014-11-17 15:23:02"
18162,1,WestGate,0,6,0,"2014-11-17 15:23:17"
18163,1,WestGate,0,6,0,"2014-11-17 15:23:32"
18164,1,WestGate,0,6,0,"2014-11-17 15:23:47"
18165,1,WestGate,0,6,0,"2014-11-17 15:24:02"
18166,1,WestGate,0,6,0,"2014-11-17 15:24:17"
18167,1,WestGate,0,6,0,"2014-11-17 15:24:32"
18168,1,WestGate,0,6,0,"2014-11-17 15:24:47"
18169,1,WestGate,0,6,0,"2014-11-17 15:25:02"
18170,1,WestGate,0,6,0,"2014-11-17 15:25:17"
18171,1,WestGate,0,6,0,"2014-11-17 15:25:32"
18172,1,WestGate,0,6,0,"2014-11-17 15:25:47"
18173,1,WestGate,0,6,0,"2014-11-17 15:26:02"
18174,1,WestGate,0,6,0,"2014-11-17 15:26:17"
18175,1,WestGate,0,6,0,"2014-11-17 15:26:32"
18176,1,WestGate,0,6,0,"2014-11-17 15:26:47"
18177,1,WestGate,0,6,0,"2014-11-17 15:27:02"
18178,1,WestGate,0,6,0,"2014-11-17 15:27:17"
18179,1,WestGate,0,6,0,"2014-11-17 15:27:32"
18180,1,WestGate,0,6,0,"2014-11-17 15:27:47"
18181,1,WestGate,0,6,0,"2014-11-17 15:28:02"
18182,1,WestGate,0,6,0,"2014-11-17 15:28:17"
18183,1,WestGate,0,6,0,"2014-11-17 15:28:32"
18184,1,WestGate,0,6,0,"2014-11-17 15:28:47"
18185,1,WestGate,0,6,0,"2014-11-17 15:29:02"
18186,1,WestGate,0,6,0,"2014-11-17 15:29:17"
18187,1,WestGate,0,6,0,"2014-11-17 15:29:32"
18188,1,WestGate,0,6,0,"2014-11-17 15:29:47"
18189,1,WestGate,0,6,0,"2014-11-17 15:30:02"
18190,1,WestGate,0,6,0,"2014-11-17 15:30:17"
18191,1,WestGate,0,6,0,"2014-11-17 15:30:32"
18192,1,WestGate,0,6,0,"2014-11-17 15:30:47"
18193,1,WestGate,0,6,0,"2014-11-17 15:31:02"
18194,1,WestGate,0,6,0,"2014-11-17 15:31:17"
18195,1,WestGate,0,6,0,"2014-11-17 15:31:32"
18196,1,WestGate,0,6,0,"2014-11-17 15:31:47"
18197,1,WestGate,0,6,0,"2014-11-17 15:32:02"
18198,1,WestGate,0,6,0,"2014-11-17 15:32:17"
18199,1,WestGate,0,6,0,"2014-11-17 15:32:32"
18200,1,WestGate,0,6,0,"2014-11-17 15:32:47"
18201,1,WestGate,0,6,0,"2014-11-17 15:33:02"
18202,1,WestGate,0,6,0,"2014-11-17 15:33:17"
18203,1,WestGate,0,6,0,"2014-11-17 15:33:32"
18204,1,WestGate,0,6,0,"2014-11-17 15:33:47"
18205,1,WestGate,0,6,0,"2014-11-17 15:34:02"
18206,1,WestGate,0,6,0,"2014-11-17 15:34:17"
18207,1,WestGate,0,6,0,"2014-11-17 15:34:32"
18208,1,WestGate,0,6,0,"2014-11-17 15:34:47"
18209,1,WestGate,0,6,0,"2014-11-17 15:35:02"
18210,1,WestGate,0,6,0,"2014-11-17 15:35:17"
18211,1,WestGate,0,6,0,"2014-11-17 15:35:32"
18212,1,WestGate,0,6,0,"2014-11-17 15:35:47"
18213,1,WestGate,0,6,0,"2014-11-17 15:36:02"
18214,1,WestGate,0,6,0,"2014-11-17 15:36:17"
18215,1,WestGate,0,6,0,"2014-11-17 15:36:32"
18216,1,WestGate,0,6,0,"2014-11-17 15:36:47"
18217,1,WestGate,0,6,0,"2014-11-17 15:37:02"
18218,1,WestGate,0,4,0,"2014-11-17 15:41:21"
18219,1,WestGate,0,4,0,"2014-11-17 15:41:36"
18220,1,WestGate,0,4,0,"2014-11-17 15:41:51"
18221,1,WestGate,0,5,0,"2014-11-17 15:42:06"
18222,1,WestGate,0,4,0,"2014-11-17 15:42:21"
18223,1,WestGate,0,4,0,"2014-11-17 15:42:36"
18224,1,WestGate,0,3,0,"2014-11-17 15:42:51"
18225,1,WestGate,0,3,0,"2014-11-17 15:43:06"
18226,1,WestGate,0,3,0,"2014-11-17 15:43:21"
18227,1,WestGate,0,2,0,"2014-11-17 15:43:36"
18228,1,WestGate,0,1,0,"2014-11-17 15:43:51"
18229,1,WestGate,0,1,1,"2014-11-17 15:44:06"
18230,1,WestGate,0,3,1,"2014-11-17 15:44:21"
18231,1,WestGate,0,3,1,"2014-11-17 15:44:36"
18232,1,WestGate,0,3,1,"2014-11-17 15:44:51"
18233,1,WestGate,0,3,1,"2014-11-17 15:45:06"
18234,1,WestGate,0,3,1,"2014-11-17 15:45:21"
18235,1,WestGate,1,3,0,"2014-11-17 15:45:36"
18236,1,WestGate,0,3,0,"2014-11-17 15:45:51"
18237,1,WestGate,0,3,0,"2014-11-17 15:46:06"
18238,1,WestGate,1,2,0,"2014-11-17 15:46:21"
18239,1,WestGate,0,4,0,"2014-11-17 15:46:36"
18240,1,WestGate,0,3,0,"2014-11-17 15:46:51"
18241,1,WestGate,0,3,0,"2014-11-17 15:47:06"
18242,1,WestGate,0,4,0,"2014-11-17 15:47:21"
18243,1,WestGate,0,3,0,"2014-11-17 15:47:36"
18244,1,WestGate,0,4,0,"2014-11-17 15:47:51"
18245,1,WestGate,0,3,0,"2014-11-17 15:48:06"
18246,1,WestGate,0,3,0,"2014-11-17 15:48:21"
18247,1,WestGate,0,3,0,"2014-11-17 15:48:36"
18248,1,WestGate,0,2,0,"2014-11-17 15:48:51"
18249,1,WestGate,1,1,1,"2014-11-17 15:49:06"
18250,1,WestGate,1,3,0,"2014-11-17 15:49:21"
18251,1,WestGate,0,3,1,"2014-11-17 15:49:36"
18252,1,WestGate,1,3,0,"2014-11-17 15:49:51"
18253,1,WestGate,0,3,0,"2014-11-17 15:50:06"
18254,1,WestGate,0,3,0,"2014-11-17 15:50:21"
18255,1,WestGate,0,4,0,"2014-11-17 15:50:36"
18256,1,WestGate,0,7,0,"2014-11-17 15:50:51"
18257,1,WestGate,1,4,0,"2014-11-17 15:51:06"
18258,1,WestGate,0,5,0,"2014-11-17 15:51:21"
18259,1,WestGate,0,6,0,"2014-11-17 15:51:36"
18260,1,WestGate,0,5,0,"2014-11-17 15:51:51"
18261,1,WestGate,0,5,0,"2014-11-17 15:52:06"
18262,1,WestGate,0,5,0,"2014-11-17 15:52:21"
18263,1,WestGate,0,3,0,"2014-11-17 15:52:36"
18264,1,WestGate,0,6,0,"2014-11-17 15:52:51"
18265,1,WestGate,0,6,0,"2014-11-17 15:53:06"
18266,1,WestGate,0,4,0,"2014-11-17 15:53:21"
18267,1,WestGate,0,4,0,"2014-11-17 15:53:36"
18268,1,WestGate,0,4,1,"2014-11-17 15:53:51"
18269,1,WestGate,0,6,1,"2014-11-17 15:54:06"
18270,1,WestGate,0,0,1,"2014-11-17 15:54:21"
18271,1,WestGate,1,1,0,"2014-11-17 15:54:36"
18272,1,WestGate,0,2,0,"2014-11-17 15:54:51"
18273,1,WestGate,0,2,0,"2014-11-17 15:55:06"
18274,1,WestGate,0,3,0,"2014-11-17 15:55:21"
18275,1,WestGate,1,2,1,"2014-11-17 15:55:36"
18276,1,WestGate,1,2,1,"2014-11-17 15:55:51"
18277,1,WestGate,1,3,0,"2014-11-17 15:56:06"
18278,1,WestGate,0,3,0,"2014-11-17 15:56:21"
18279,1,WestGate,1,3,0,"2014-11-17 15:56:36"
18280,1,WestGate,0,3,1,"2014-11-17 15:56:51"
18281,1,WestGate,1,3,0,"2014-11-17 15:57:06"
18282,1,WestGate,0,3,0,"2014-11-17 15:57:21"
18283,1,WestGate,0,3,0,"2014-11-17 15:57:36"
18284,1,WestGate,0,4,0,"2014-11-17 15:57:51"
18285,1,WestGate,1,4,0,"2014-11-17 15:58:06"
18286,1,WestGate,0,4,0,"2014-11-17 15:58:21"
18287,1,WestGate,0,4,0,"2014-11-17 15:58:36"
18288,1,WestGate,0,4,0,"2014-11-17 15:58:51"
18289,1,WestGate,0,3,0,"2014-11-17 15:59:06"
18290,1,WestGate,0,2,0,"2014-11-17 15:59:21"
18291,1,WestGate,0,2,1,"2014-11-17 15:59:36"
18292,1,WestGate,1,3,0,"2014-11-17 15:59:51"
18293,1,WestGate,0,2,0,"2014-11-17 16:00:06"
18294,1,WestGate,0,3,0,"2014-11-17 16:00:21"
18295,1,WestGate,0,3,0,"2014-11-17 16:00:36"
18296,1,WestGate,0,3,0,"2014-11-17 16:00:51"
18297,1,WestGate,0,2,0,"2014-11-17 16:01:06"
18298,1,WestGate,0,1,0,"2014-11-17 16:01:21"
18299,1,WestGate,0,0,0,"2014-11-17 16:01:36"
18300,1,WestGate,0,0,1,"2014-11-17 16:01:51"
18301,1,WestGate,0,0,1,"2014-11-17 16:02:06"
18302,1,WestGate,0,0,1,"2014-11-17 16:02:21"
18303,1,WestGate,0,0,1,"2014-11-17 16:02:36"
18304,1,WestGate,1,4,0,"2014-11-17 16:02:51"
18305,1,WestGate,0,1,0,"2014-11-17 16:03:06"
18306,1,WestGate,0,0,0,"2014-11-17 16:03:21"
18307,1,WestGate,1,0,0,"2014-11-17 16:03:36"
18308,1,WestGate,0,1,0,"2014-11-17 16:03:51"
18309,1,WestGate,0,1,0,"2014-11-17 16:04:06"
18310,1,WestGate,0,1,1,"2014-11-17 16:04:21"
18311,1,WestGate,0,0,1,"2014-11-17 16:04:36"
18312,1,WestGate,0,1,1,"2014-11-17 16:04:51"
18313,1,WestGate,1,0,0,"2014-11-17 16:05:06"
18314,1,WestGate,0,0,1,"2014-11-17 16:05:21"
18315,1,WestGate,0,0,1,"2014-11-17 16:05:36"
18316,1,WestGate,0,0,1,"2014-11-17 16:05:51"
18317,1,WestGate,0,0,1,"2014-11-17 16:06:06"
18318,1,WestGate,0,0,1,"2014-11-17 16:06:21"
18319,1,WestGate,0,0,1,"2014-11-17 16:06:36"
18320,1,WestGate,0,0,1,"2014-11-17 16:06:51"
18321,1,WestGate,0,0,1,"2014-11-17 16:07:06"
18322,1,WestGate,0,0,1,"2014-11-17 16:07:21"
18323,1,WestGate,1,0,0,"2014-11-17 16:07:36"
18324,1,WestGate,0,0,0,"2014-11-17 16:07:51"
18325,1,WestGate,0,0,0,"2014-11-17 16:08:06"
18326,1,WestGate,0,0,0,"2014-11-17 16:08:21"
18327,1,WestGate,0,0,0,"2014-11-17 16:08:36"
18328,1,WestGate,0,0,0,"2014-11-17 16:08:51"
18329,1,WestGate,0,0,0,"2014-11-17 16:09:06"
18330,1,WestGate,0,0,0,"2014-11-17 16:09:21"
18331,1,WestGate,0,0,0,"2014-11-17 16:09:36"
18332,1,WestGate,0,0,0,"2014-11-17 16:09:51"
18333,1,WestGate,0,0,0,"2014-11-17 16:10:06"
18334,1,WestGate,0,0,0,"2014-11-17 16:10:21"
18335,1,WestGate,0,0,0,"2014-11-17 16:10:36"
18336,1,WestGate,0,0,0,"2014-11-17 16:10:51"
18337,1,WestGate,0,0,0,"2014-11-17 16:11:06"
18338,1,WestGate,0,0,0,"2014-11-17 16:11:21"
18339,1,WestGate,0,0,0,"2014-11-17 16:11:36"
18340,1,WestGate,0,0,0,"2014-11-17 16:11:51"
18341,1,WestGate,0,0,0,"2014-11-17 16:12:06"
18342,1,WestGate,0,0,0,"2014-11-17 16:12:21"
18343,1,WestGate,0,0,0,"2014-11-17 16:12:36"
18344,1,WestGate,0,0,1,"2014-11-17 16:12:51"
18345,1,WestGate,1,0,0,"2014-11-17 16:13:06"
18346,1,WestGate,0,0,0,"2014-11-17 16:13:21"
18347,1,WestGate,0,0,0,"2014-11-17 16:13:36"
18348,1,WestGate,0,0,0,"2014-11-17 16:13:51"
18349,1,WestGate,0,0,0,"2014-11-17 16:14:06"
18350,1,WestGate,0,0,0,"2014-11-17 16:14:21"
18351,1,WestGate,1,0,0,"2014-11-17 16:14:36"
18352,1,WestGate,1,0,1,"2014-11-17 16:14:51"
18353,1,WestGate,1,0,1,"2014-11-17 16:15:06"
18354,1,WestGate,1,0,1,"2014-11-17 16:15:21"
18355,1,WestGate,0,0,1,"2014-11-17 16:15:36"
18356,1,WestGate,2,0,0,"2014-11-17 16:15:51"
18357,1,WestGate,1,0,0,"2014-11-17 16:16:06"
18358,1,WestGate,0,0,0,"2014-11-17 16:16:21"
18359,1,WestGate,0,0,0,"2014-11-17 16:16:36"
18360,1,WestGate,0,0,0,"2014-11-17 16:16:51"
18361,1,WestGate,0,2,0,"2014-11-17 16:17:06"
18362,1,WestGate,0,2,0,"2014-11-17 16:17:21"
18363,1,WestGate,0,3,1,"2014-11-17 16:17:36"
18364,1,WestGate,0,2,1,"2014-11-17 16:17:51"
18365,1,WestGate,0,2,1,"2014-11-17 16:18:06"
18366,1,WestGate,1,0,0,"2014-11-17 16:18:21"
18367,1,WestGate,0,1,0,"2014-11-17 16:18:36"
18368,1,WestGate,0,0,0,"2014-11-17 16:18:51"
18369,1,WestGate,0,0,0,"2014-11-17 16:19:06"
18370,1,WestGate,0,1,0,"2014-11-17 16:19:21"
18371,1,WestGate,0,3,0,"2014-11-17 16:19:36"
