Latitude,Longitude
1.30817,103.79218
1.36496,103.84025
1.27321,103.84206
1.38761,103.84822
1.34518,103.78792
1.32219,103.82598
1.2823,103.84864
1.28665,103.8391
1.34311,103.75822
1.28838,103.83509
1.30904,103.91264
1.2988,103.84752
1.34516,103.71615
1.29617,103.85624
1.33723,103.89175
1.31371,103.88279
1.33118,103.77796
1.27911,103.85736
1.36003,103.69364
1.2939,103.85038
1.3009,103.85763
1.31113,103.87411
1.32435,103.72218
1.32649,103.72125
1.43498,103.82592
1.32791,103.93987
1.40702,103.74999
1.30019,103.84045
1.37731,103.75
1.36876,103.84678
1.28621,103.84618
1.2776,103.80263
1.34132,103.69075
1.2847,103.83514
1.30227,103.83767
1.28317,103.84577
1.39067,103.85825
1.28381,103.84322
1.28641,103.82007
1.28612,103.84764
1.4179,103.83418
1.30549,103.79521
1.34503,103.89104
1.43038,103.77678
1.34851,103.69695
1.37304,103.85517
1.33277,103.79319
1.30095,103.84353
1.35536,103.86849
1.32652,103.94575
1.31752,103.90577
1.37165,103.96737
1.34338,103.73594
1.43026,103.83885
1.35408,103.84082
1.3439,103.70806
1.38609,103.89553
1.28644,103.81042
1.32762,103.86891
1.45867,103.79935
1.3399,103.85443
1.33945,103.89389
1.28773,103.8485
1.31413,103.89352
1.38085,103.8413
1.26738,103.82679
1.38168,103.75196
1.3458,103.85517
1.31627,103.88633
1.37863,103.92269
1.31178,103.84504
1.31548,103.88307
1.28013,103.84156
1.29889,103.84648
1.37123,103.96779
1.31075,103.85904
1.35641,103.95551
1.29926,103.84306
1.36148,103.75157
1.34069,103.73517
1.34996,103.71621
1.38343,103.74449
1.42856,103.82663
1.33239,103.84657
1.31835,103.87885
1.36876,103.84534
1.2962,103.85159
1.39109,103.90598
1.28765,103.84577
1.31513,103.88184
1.31681,103.89555
1.36163,103.98904
1.38094,103.76347
1.3203,103.77071
1.30839,103.83352
1.28186,103.81891
1.35949,103.83704
1.3822,103.84146
1.31367,103.89569
1.33618,103.96627
1.34938,103.7269
1.36693,103.96409
1.36512,103.96249
1.29218,103.81166
1.39042,103.76872
1.39748,103.7452
1.40405,103.74943
1.43127,103.84047
1.40805,103.74792
1.3098,103.80729
1.31786,103.76859
1.35943,103.95212
1.35814,103.98973
1.3764,103.88901
1.35809,103.98926
1.33286,103.91687
1.27465,103.8472
1.28744,103.84593
1.45823,103.79912
1.37951,103.76418
1.35055,103.96831
1.29448,103.85052
1.36984,103.7649
1.43286,103.8321
1.34946,103.97045
1.37774,103.7745
1.36745,103.84474
1.29952,103.84506
1.37095,103.87499
1.44989,103.82148
1.34797,103.71213
1.30584,103.83802
1.33081,103.77785
1.33636,103.85025
1.35005,103.73862
1.27379,103.84463
1.35087,103.85289
1.33467,103.7364
1.31303,103.85629
1.38721,103.89034
1.43076,103.78232
1.30155,103.8972
1.30552,103.83042
1.28682,103.83946
1.33331,103.93924
1.30718,103.82827
1.28929,103.83994
1.31562,103.89483
1.33595,103.94521
1.43921,103.78895
1.28194,103.85122
1.29746,103.84385
1.44776,103.8003
1.30183,103.85022
1.30264,103.83766
1.36015,103.90101
1.37478,103.94073
1.3888,103.84107
1.3825,103.74282
1.28881,103.84921
1.44097,103.82468
1.31498,103.85198
1.36877,103.95683
1.44672,103.82574
1.28294,103.81349
1.30097,103.85607
1.29032,103.84776
1.35306,103.86824
1.31051,103.86073
1.31363,103.75956
1.30799,103.8571
1.29003,103.84848
1.2878,103.84525
1.44617,103.79374
1.31968,103.9465
1.43564,103.84286
1.27968,103.84485
1.28248,103.82538
1.31765,103.89219
1.43291,103.8455
1.33342,103.89021
1.37615,103.7385
1.3338,103.89081
1.33158,103.91056
1.44199,103.80338
1.34547,103.71329
1.3006,103.85161
1.36925,103.85095
1.32167,103.84658
1.4276,103.84948
1.3242,103.85159
1.34793,103.87545
1.29254,103.84437
1.29169,103.86304
1.35021,103.92651
1.35897,103.82867
1.32328,103.84804
1.35239,103.98568
1.42849,103.79208
1.31094,103.75383
1.35563,103.85656
1.36491,103.84835
1.37077,103.87356
1.36963,103.86215
1.30284,103.83771
1.33,103.90596
1.45849,103.79939
1.34994,103.75019
1.35253,103.9639
1.31766,103.90532
1.34551,103.73275
1.29603,103.78672
1.3002,103.84961
1.3566,103.857
1.34565,103.94369
1.30941,103.89401
1.3402,103.95124
1.36937,103.94695
1.32932,103.94115
1.33545,103.84253
1.34988,103.93412
1.29707,103.84903
1.36003,103.95806
1.30142,103.84295
1.33239,103.89761
1.32757,103.77637
1.3511,103.88593
1.36727,103.85737
1.30542,103.86319
1.36921,103.84562
1.29115,103.8463
1.30014,103.79772
1.28224,103.81493
1.37652,103.89569
1.33891,103.96065
1.28649,103.82504
1.29491,103.85088
1.43437,103.84018
1.40032,103.89286
1.38526,103.84669
1.33168,103.8545
1.31183,103.88495
1.28601,103.83485
1.33817,103.91904
1.33074,103.9063
1.31061,103.87227
1.30719,103.83579
1.28234,103.85934
1.31556,103.89437
1.35111,103.72361
1.36996,103.83879
1.28698,103.80619
1.29946,103.85358
1.30232,103.83834
1.2857,103.84667
1.4308,103.82826
1.3676,103.7658
1.46284,103.8166
1.27964,103.85776
1.31443,103.88934
1.29115,103.82019
1.29043,103.80685
1.33709,103.84424
1.28185,103.85893
1.33147,103.87899
1.34652,103.87178
1.43276,103.7619
1.34923,103.93477
1.39024,103.76326
1.3531,103.98595
1.40409,103.86183
1.31263,103.87971
1.31705,103.90238
1.35415,103.98653
1.31667,103.90035
1.34959,103.79292
1.29022,103.80708
1.28543,103.84424
1.30813,103.89506
1.3933,103.74452
1.35793,103.88562
1.28413,103.81591
1.34186,103.69646
1.38234,103.83886
1.34592,103.87152
1.2927,103.84154
1.35431,103.98687
1.31446,103.93012
1.31837,103.83382
1.33577,103.94946
1.36473,103.89152
1.35446,103.85919
1.3336,103.8527
1.26688,103.81837
1.42986,103.82672
1.33538,103.86238
1.385,103.90075
1.28948,103.8479
1.31757,103.88015
1.3362,103.87046
1.31257,103.87831
1.35803,103.98926
1.2774,103.84362
1.29552,103.8575
1.38772,103.87266
1.37061,103.87579
1.39954,103.82834
1.34263,103.84591
1.28482,103.84367
1.43659,103.7641
1.2726,103.83402
1.43076,103.82883
1.30275,103.88454
1.28644,103.82589
1.31756,103.88199
1.34528,103.87098
1.32809,103.75243
1.37295,103.84665
1.38689,103.90642
1.30058,103.85871
1.4517,103.77839
1.34523,103.74022
1.43717,103.7815
1.34107,103.75465
1.36349,103.86568
1.34653,103.74201
1.35169,103.9854
1.28848,103.84889
1.35167,103.941
1.27611,103.831
1.34914,103.9286
1.30707,103.88835
1.43363,103.80474
1.39605,103.87299
1.36558,103.83973
1.35875,103.98926
1.439,103.79329
1.36636,103.77551
1.39415,103.87868
1.29098,103.80093
1.35007,103.71296
1.3202,103.91149
1.31203,103.86019
1.29591,103.83149
1.31873,103.8931
1.29104,103.86174
1.27951,103.84388
1.36682,103.83585
1.36753,103.87584
1.30052,103.85159
1.31815,103.85086
1.34428,103.86022
1.35016,103.87358
1.31521,103.88398
1.31938,103.71009
1.35094,103.87487
1.34492,103.69283
1.34032,103.74629
1.35442,103.87848
1.25469,103.82539
1.24567,103.83937
1.35885,103.95764
1.32854,103.86229
1.31294,103.84512
1.39767,103.85307
1.30159,103.84221
1.28015,103.81727
1.32918,103.72475
1.31849,103.85158
1.40802,103.82879
1.36036,103.93245
1.2942,103.85115
1.31673,103.77041
1.39883,103.74361
1.31266,103.79617
1.31307,103.86093
1.38105,103.84277
1.31046,103.71874
1.33726,103.73731
1.31405,103.88663
1.28582,103.85231
1.36763,103.84979
1.37619,103.74104
1.38002,103.84103
1.42983,103.82677
1.30639,103.77138
1.33693,103.84375
1.31148,103.87519
1.31477,103.8886
1.35827,103.85762
1.32851,103.8856
1.39672,103.84575
1.39448,103.83312
1.30837,103.90912
1.35012,103.72538
1.43257,103.84121
1.31445,103.8601
1.30318,103.86519
1.32159,103.82206
1.3325,103.81661
1.35544,103.85714
1.33802,103.84727
1.36112,103.84049
1.32623,103.91091
1.36048,103.83883
1.34644,103.94321
1.32349,103.92134
1.32738,103.96761
1.34132,103.69699
1.33016,103.86219
1.28007,103.84307
1.3646,103.86556
1.34303,103.77538
1.33177,103.96164
1.33613,103.94528
1.28105,103.84573
1.42161,103.75578
1.35804,103.98976
1.36249,103.88877
1.30622,103.88207
1.27997,103.85792
1.30689,103.84037
1.35241,103.74855
1.44452,103.77224
1.28456,103.82198
1.39012,103.88589
1.30621,103.8594
1.38951,103.90505
1.32087,103.88382
1.33228,103.90671
1.2922,103.8336
1.39729,103.85278
1.37892,103.7668
1.38457,103.9044
1.28427,103.84539
1.35179,103.86959
1.30052,103.84029
1.29318,103.76868
1.301,103.84079
1.34094,103.83666
1.44342,103.76951
1.32657,103.72466
1.28976,103.843
1.42357,103.83846
1.35581,103.69824
1.34562,103.95669
1.34913,103.79596
1.36473,103.84639
1.28413,103.85083
1.33251,103.88456
1.31124,103.88222
1.32498,103.82706
1.31217,103.87688
1.36862,103.96468
1.29757,103.83046
1.31482,103.89063
1.37034,103.88483
1.36094,103.84192
1.37479,103.95107
1.44703,103.79572
1.3888,103.84293
1.33032,103.9153
1.35074,103.7186
1.33658,103.7822
1.37965,103.84042
1.43676,103.83655
1.32661,103.84369
1.34485,103.73055
1.3682,103.83106
1.28762,103.84582
1.31048,103.84756
1.31406,103.88251
1.32057,103.91597
1.35277,103.94375
1.31076,103.87315
1.38225,103.76247
1.42396,103.84033
1.34423,103.87671
1.33854,103.73414
1.27363,103.84277
1.35509,103.95065
1.28292,103.85049
1.29222,103.78851
1.31111,103.86055
1.44036,103.83807
1.258,103.819
1.27069,103.82534
1.33558,103.95842
1.39367,103.7521
1.30148,103.85013
1.37894,103.74868
1.31672,103.90062
1.28261,103.85992
1.36028,103.83697
1.34554,103.7134
1.31916,103.91292
1.28575,103.84734
1.32664,103.72522
1.33256,103.8839
1.35358,103.78775
1.33358,103.89918
1.31313,103.76866
1.27968,103.84253
1.34126,103.7556
1.44385,103.79902
1.325,103.85898
1.29993,103.85925
1.33169,103.93427
1.336,103.7842
1.3394,103.85188
1.31272,103.80425
1.30148,103.83897
1.35421,103.98631
1.37631,103.85862
1.2937,103.83693
1.34371,103.69636
1.27636,103.85857
1.34394,103.7025
1.31862,103.86395
1.32007,103.8284
1.30227,103.84076
1.32428,103.84213
1.34302,103.85815
1.28275,103.85987
1.33374,103.72024
1.34952,103.72952
1.34867,103.87182
1.33619,103.83721
1.32333,103.92318
1.38546,103.90064
1.42336,103.83239
1.39431,103.81897
1.34125,103.88694
1.37774,103.92596
1.39649,103.74549
1.3066,103.84909
1.37146,103.84837
1.37271,103.93047
1.2902,103.83304
1.35813,103.95897
1.35671,103.95112
1.37174,103.86814
1.3889,103.89536
1.31925,103.88875
1.32017,103.84281
1.27077,103.82525
1.43035,103.77947
1.37416,103.89527
1.3108,103.84239
1.38006,103.74922
1.30075,103.84015
1.33315,103.93818
1.36101,103.84196
1.39185,103.89841
1.34022,103.6946
1.3121,103.93883
1.26609,103.82516
1.34594,103.71054
1.3667,103.76639
1.34985,103.88942
1.29922,103.84747
1.33738,103.95061
1.37033,103.95703
1.37404,103.94233
1.34555,103.71364
1.28705,103.83918
1.34332,103.73589
1.35416,103.86487
1.33184,103.93833
1.37914,103.83626
1.29192,103.81281
1.33192,103.8981
1.42417,103.8254
1.41535,103.80998
1.3689,103.84794
1.38188,103.76017
1.34216,103.85816
1.33183,103.89784
1.39646,103.8427
1.37054,103.85961
1.30258,103.85607
1.3611,103.84079
1.35645,103.89207
1.28732,103.84893
1.32878,103.70842
1.3293,103.90057
1.29077,103.84674
1.35933,103.96133
1.37112,103.96752
1.29755,103.8888
1.33914,103.83746
1.33879,103.8553
1.35428,103.98719
1.28979,103.84201
1.30712,103.73237
1.3686,103.96623
1.3408,103.74311
1.3586,103.83219
1.32094,103.94418
1.35515,103.93187
1.28967,103.8567
1.35957,103.83704
1.34616,103.71421
1.42066,103.75527
1.32127,103.84441
1.32514,103.86797
1.3383,103.7548
1.2901,103.84799
1.30806,103.83341
1.35382,103.76884
1.30602,103.83891
1.3639,103.85956
1.27833,103.83784
1.38022,103.90254
1.34492,103.95902
1.33956,103.74553
1.2905,103.84712
1.29984,103.84297
1.28429,103.84499
1.35074,103.98443
1.38126,103.74906
1.30117,103.83518
1.33986,103.95053
1.39626,103.74955
1.3507,103.95293
1.29867,103.84873
1.31496,103.87306
1.30014,103.84282
1.33422,103.9418
1.34761,103.87169
1.28714,103.84631
1.40124,103.74475
1.39042,103.7633
1.36676,103.84452
1.37176,103.88195
1.37025,103.95716
1.32254,103.90485
1.34788,103.76819
1.40678,103.75046
1.29556,103.8524
1.37102,103.89411
1.40297,103.82746
1.35237,103.98731
1.35321,103.86798
1.36207,103.85578
1.33088,103.76425
1.30061,103.84069
1.35801,103.96266
1.27966,103.84156
1.38028,103.74674
1.32745,103.86871
1.28484,103.83718
1.40039,103.91145
1.34681,103.96724
1.34476,103.7098
1.44867,103.82003
1.3562,103.9016
1.34348,103.85913
1.37638,103.93081
1.32212,103.82235
1.43203,103.79138
1.33655,103.86292
1.30081,103.84334
1.38249,103.89737
1.28471,103.82164
1.31178,103.88884
1.35134,103.96788
1.31299,103.76914
1.31737,103.89536
1.38072,103.91609
1.30751,103.82893
1.3502,103.71631
1.36004,103.85815
1.31085,103.87844
1.37824,103.94228
1.32503,103.84209
1.44132,103.82491
1.42214,103.84886
1.37971,103.84382
1.35212,103.98559
1.36372,103.96405
1.30691,103.81896
1.41239,103.90351
1.34896,103.96473
1.29871,103.84729
1.36414,103.84581
1.43956,103.79787
1.3808,103.84613
1.35001,103.72903
1.28214,103.80682
1.34124,103.75563
1.3423,103.94839
1.44495,103.79968
1.30115,103.83729
1.31005,103.87163
1.32714,103.84134
1.36167,103.98906
1.3609,103.84052
1.31647,103.89957
1.30597,103.86444
1.27572,103.84337
1.2978,103.85753
1.34901,103.84754
1.36199,103.85624
1.44658,103.82307
1.43421,103.79511
1.31102,103.87998
1.431,103.7841
1.3501,103.73297
1.34079,103.84858
1.37019,103.84706
1.2827,103.86032
1.32772,103.93974
1.32251,103.85533
1.31047,103.88244
1.36886,103.89625
1.32163,103.93285
1.33992,103.85418
1.2902,103.82442
1.32791,103.853
1.33753,103.89626
1.35053,103.98474
1.38001,103.90605
1.34873,103.71451
1.39766,103.74773
1.43238,103.84026
1.41824,103.83863
1.30172,103.84145
1.3094,103.85776
1.3186,103.90874
1.29444,103.76722
1.39278,103.91633
1.38401,104.00108
1.28773,103.84675
1.32632,103.84561
1.31976,103.87876
1.35063,103.95611
1.31037,103.87606
1.33576,103.85226
1.35977,103.88186
1.28298,103.8522
1.3399,103.85426
1.28899,103.84821
1.34094,103.70598
1.32386,103.85843
1.32504,103.93562
1.33025,103.69798
1.30904,103.79513
1.31855,103.88347
1.28596,103.82706
1.42898,103.7815
1.41184,103.75831
1.34329,103.7391
1.33618,103.78394
1.31738,103.86294
1.34348,103.85848
1.33771,103.86224
1.43438,103.76221
1.30609,103.7621
1.36665,103.95881
1.31707,103.86283
1.35528,103.71715
1.35014,103.8614
1.29345,103.83287
1.3929,103.77566
1.35985,103.88878
1.37479,103.94084
1.29414,103.78774
1.28681,103.84788
1.31128,103.85714
1.3727,103.93047
1.38815,103.7642
1.26728,103.82625
1.4177,103.83764
1.32269,103.85732
1.29527,103.87446
1.33762,103.89084
1.31152,103.8753
1.40088,103.82769
1.27916,103.82021
1.31238,103.79647
1.40743,103.74996
1.30353,103.83306
1.34548,103.83913
1.2904,103.80682
1.25557,103.82463
1.36932,103.87194
1.36444,103.74825
1.36012,103.83691
1.34816,103.93137
1.3315,103.79704
1.28877,103.79252
1.33627,103.75529
1.25439,103.82536
1.34943,103.94158
1.33335,103.7408
1.37501,103.89771
1.32076,103.82633
1.3056,103.83766
1.31076,103.85638
1.34932,103.87343
1.35302,103.75501
1.32994,103.86404
1.28061,103.84025
1.31489,103.85717
1.38343,103.84845
1.32988,103.92716
1.30418,103.83292
1.3307,103.86241
1.31372,103.76037
1.35809,103.98989
1.28576,103.84944
1.28511,103.83382
1.35745,103.95868
1.29126,103.81846
1.3544,103.98816
1.33161,103.91047
1.2927,103.76792
1.32372,103.72086
1.33234,103.91964
1.31932,103.82889
1.37256,103.89726
1.32228,103.7398
1.31,103.85475
1.32184,103.71312
1.28827,103.83812
1.33708,103.96536
1.28258,103.82553
1.27641,103.80727
1.36835,103.87467
1.28038,103.85079
1.37107,103.96941
1.31164,103.7959
1.29161,103.85468
1.44635,103.79812
1.374,103.89157
1.27404,103.79957
1.28139,103.82509
1.28296,103.86032
1.43876,103.8029
1.40881,103.82919
1.44464,103.77689
1.27359,103.84164
1.40117,103.74531
1.32847,103.70852
1.35569,103.85634
1.42923,103.83525
1.27799,103.84371
1.30162,103.76575
1.29181,103.84004
1.35836,103.84537
1.2918,103.83382
1.33244,103.88391
1.31534,103.89122
1.31008,103.87174
1.34019,103.83164
1.34883,103.84746
1.34721,103.73805
1.30517,103.86368
1.29282,103.76843
1.32206,103.82594
1.33998,103.95045
1.30485,103.9087
1.29844,103.85566
1.292,103.8337
1.32985,103.79366
1.32833,103.83936
1.29163,103.85928
1.35495,103.86694
1.30758,103.8304
1.33552,103.93457
1.3757,103.9487
1.32086,103.74875
1.32304,103.85759
1.33612,103.86222
1.34847,103.95718
1.34989,103.71484
1.38179,103.87666
1.32856,103.97438
1.37075,103.86395
1.33172,103.89804
1.37489,103.95349
1.37031,103.84709
1.30759,103.82929
1.30983,103.79536
1.32752,103.91864
1.42453,103.84719
1.30095,103.84024
1.41888,103.83251
1.27437,103.797
1.35321,103.98602
1.32736,103.86836
1.29086,103.82614
1.30332,103.76517
1.31057,103.91877
1.32103,103.90267
1.26899,103.8145
1.45564,103.79728
1.35825,103.98935
1.28592,103.83368
1.3099,103.92779
1.34689,103.71188
1.32699,103.823
1.30891,103.83344
1.36907,103.85007
1.34792,103.85889
1.36647,103.84607
1.34879,103.93811
1.31412,103.93446
1.43737,103.78733
1.34561,103.94592
1.29881,103.84676
1.31039,103.83827
1.3262,103.84446
1.2742,103.8437
1.3322,103.90681
1.29719,103.85708
1.36241,103.85262
1.31691,103.8532
1.37699,103.75567
1.28992,103.78235
1.30171,103.84133
1.36978,103.8625
1.32876,103.82409
1.31649,103.89932
1.34345,103.86013
1.33205,103.74394
1.3519,103.98545
1.29474,103.85867
1.38035,103.7726
1.35389,103.98629
1.3787,103.89113
1.30996,103.79293
1.35358,103.98615
1.28504,103.84425
1.45668,103.79629
1.39707,103.74756
1.28404,103.86053
1.28878,103.84302
1.31124,103.88607
1.2821,103.86003
1.30271,103.86169
1.31666,103.77168
1.30814,103.78878
1.40161,103.74884
1.3447,103.86001
1.37036,103.84907
1.35576,103.93516
1.2903,103.8479
1.29091,103.84649
1.27482,103.79939
1.31649,103.90012
1.40038,103.90933
1.28529,103.85027
1.34065,103.84942
1.35593,103.74741
1.35523,103.86807
1.36859,103.88465
1.43854,103.77547
1.3425,103.73313
1.34065,103.69438
1.37075,103.86431
1.43827,103.83045
1.33282,103.79303
1.34221,103.85828
1.37958,103.76098
1.35316,103.98601
1.33967,103.70184
1.44508,103.79993
1.33655,103.94506
1.42837,103.84094
1.42444,103.83445
1.31968,103.91246
1.34871,103.93285
1.36703,103.76625
1.32928,103.88651
1.29902,103.84746
1.35086,103.72358
1.34244,103.69174
1.27884,103.84188
1.4438,103.83672
1.42476,103.76061
1.41664,103.89372
1.27918,103.8468
1.33404,103.84559
1.44337,103.83651
1.30185,103.82561
1.35228,103.94521
1.35797,103.74869
1.30051,103.83823
1.28563,103.84347
1.30447,103.83439
1.32219,103.95459
1.33252,103.86867
1.33385,103.78999
1.35721,103.88422
1.38009,103.9059
1.44131,103.80518
1.29033,103.84796
1.34846,103.71878
1.3341,103.92778
1.36579,103.89113
1.32926,103.8233
1.34252,103.9581
1.30715,103.91696
1.29031,103.84792
1.30515,103.90944
1.29051,103.85587
1.33534,103.85924
1.28648,103.81853
1.3872,103.89907
1.3125,103.8785
1.31228,103.71918
1.30061,103.85181
1.33226,103.91413
1.29128,103.86058
1.32158,103.74298
1.37628,103.85065
1.34759,103.95782
1.43995,103.79834
1.38136,103.76923
1.37042,103.95707
1.39961,103.90621
1.37312,103.85515
1.3485,103.83919
1.32117,103.90205
1.2772,103.83299
1.30134,103.84306
1.33862,103.83196
1.36886,103.84703
1.31503,103.88543
1.35321,103.8895
1.3382,103.92541
1.32659,103.72485
1.2977,103.88763
1.2917,103.8545
1.3362,103.94529
1.33631,103.94059
1.42552,103.8322
1.30759,103.8578
1.44051,103.77096
1.33361,103.97774
1.3216,103.90346
1.29478,103.85943
1.4342,103.8402
1.39643,103.84633
1.30163,103.8382
1.28971,103.83494
1.29548,103.81054
1.37087,103.96056
1.33799,103.84616
1.34096,103.70714
1.36921,103.95706
1.4311,103.87471
1.30112,103.84134
1.28728,103.84036
1.31631,103.83712
1.36598,103.74584
1.43375,103.82951
1.39553,103.83803
1.29615,103.85352
1.31181,103.84481
1.35064,103.94926
1.31623,103.84716
1.36885,103.87572
1.36159,103.9891
1.36352,103.77999
1.30823,103.9316
1.31303,103.68739
1.36055,103.83874
1.27582,103.83725
1.30005,103.84282
1.36486,103.77528
1.31103,103.88346
1.36026,103.83754
1.32474,103.82706
1.36988,103.83824
1.34436,103.69247
1.33844,103.84653
1.27241,103.83957
1.40335,103.90572
1.33272,103.83843
1.35286,103.86934
1.34842,103.87236
1.33982,103.93602
1.30444,103.86179
1.2948,103.85699
1.35199,103.98541
1.38932,103.90553
1.37442,103.88642
1.39021,103.7419
1.2981,103.86072
1.3757,103.77511
1.29082,103.79062
1.30136,103.83896
1.31924,103.87922
1.33884,103.91257
1.37887,103.90783
1.46205,103.80899
1.37109,103.96446
1.29033,103.84764
1.31067,103.84443
1.33703,103.91377
1.33789,103.69754
1.35073,103.74543
1.40052,103.75014
1.39843,103.89549
1.33433,103.86935
1.29407,103.82751
1.37964,103.88871
1.29315,103.83346
1.2737,103.81081
1.3808,103.84132
1.28581,103.82171
1.30474,103.85491
1.40545,103.91347
1.3191,103.85307
1.34562,103.70331
1.36687,103.84031
1.37321,103.77414
1.37687,103.94592
1.33628,103.93498
1.37775,103.88462
1.3038,103.8772
1.36789,103.84828
1.35172,103.94959
1.28959,103.85997
1.32867,103.86858
1.27851,103.84027
1.31896,103.84825
1.29163,103.8402
1.3833,103.85848
1.31123,103.86068
1.39511,103.74753
1.30339,103.8652
1.28877,103.80939
1.35726,103.87411
1.33409,103.91398
1.32408,103.95309
1.36898,103.84751
1.40713,103.75623
1.37003,103.85688
1.35744,103.84497
1.3218,103.86901
1.28904,103.84755
1.35686,103.6939
1.37172,103.86881
1.36175,103.83963
1.34114,103.73514
1.38495,103.89645
1.37174,103.88203
1.37826,103.90351
1.29885,103.84895
1.30151,103.85
1.41666,103.83315
1.38442,103.74504
1.32257,103.90496
1.44215,103.83789
1.34127,103.75552
1.31064,103.87207
1.29184,103.84548
1.33534,103.78575
1.303,103.82861
1.35974,103.76529
1.33842,103.74767
1.34215,103.74204
1.36326,103.84712
1.376,103.93212
1.3341,103.86233
1.3121,103.87973
1.43308,103.80172
1.28455,103.81633
1.31502,103.87494
1.34906,103.76089
1.30399,103.86073
1.44034,103.77098
1.3544,103.88947
1.36276,103.83331
1.33557,103.64107
1.2777,103.84432
1.33894,103.94976
1.32463,103.85933
1.38384,103.74699
1.38055,103.9359
1.35628,103.9016
1.30457,103.86367
1.33472,103.89936
1.38166,103.75236
1.33861,103.69293
1.40916,103.80767
1.35642,103.90169
1.34592,103.89256
1.37043,103.88031
1.34918,103.72659
1.30325,103.86139
1.30755,103.8291
1.31096,103.88042
1.30086,103.85851
1.43236,103.77391
1.33945,103.76814
1.46081,103.83789
1.37797,103.94138
1.3294,103.8393
1.28122,103.82522
1.29867,103.85395
1.34318,103.85722
1.3023,103.90478
1.38719,103.89294
1.32184,103.74226
1.30034,103.83603
1.30847,103.86394
1.37375,103.87552
1.34641,103.87924
1.29389,103.8581
1.31276,103.88042
1.30041,103.84188
1.41713,103.83594
1.31264,103.77533
1.29169,103.84536
1.27713,103.80236
1.29891,103.85342
1.3014,103.84299
1.40459,103.74884
1.33495,103.8579
1.32483,103.80915
1.31688,103.89568
1.34994,103.72601
1.34286,103.75686
1.28458,103.82169
1.34042,103.77606
1.30255,103.83594
1.3718,103.96839
1.31023,103.84532
1.31195,103.86744
1.33482,103.89929
1.35748,103.9897
1.3522,103.94859
1.40088,103.82782
1.32882,103.87225
1.42387,103.84044
1.32526,103.92712
1.32481,103.82713
1.30479,103.8535
1.27978,103.84277
1.30851,103.85686
1.38566,103.84671
1.4037,103.74879
1.29968,103.78526
1.39603,103.74891
1.33252,103.91577
1.31272,103.88053
1.34875,103.79688
1.30413,103.83313
1.36918,103.94873
1.37624,103.89099
1.32759,103.88766
1.33633,103.9663
1.36938,103.85686
1.43309,103.78076
1.38848,103.89191
1.36234,103.85618
1.31728,103.89488
1.43536,103.78868
1.33624,103.96625
1.33992,103.85441
1.35811,103.98971
1.3402,103.85083
1.41651,103.83523
1.28617,103.84859
1.37964,103.76095
1.34114,103.75553
1.40328,103.82746
1.37549,103.89719
1.32392,103.9343
1.44391,103.79229
1.37717,103.7736
1.32898,103.92652
1.35659,103.94163
1.28432,103.84509
1.33213,103.90678
1.32977,103.72487
1.33213,103.89786
1.37073,103.86466
1.3114,103.86829
1.34015,103.70513
1.31554,103.77047
1.27484,103.7992
1.2946,103.85883
1.42381,103.84725
1.34309,103.73234
1.30443,103.90277
1.29335,103.83129
1.39679,103.85127
1.30027,103.86305
1.36853,103.88426
1.31491,103.85197
1.28578,103.8489
1.32605,103.88515
1.33147,103.87906
1.44503,103.7795
1.31279,103.88074
1.32599,103.8445
1.3466,103.74719
1.30751,103.86426
1.38633,103.85987
1.30785,103.90791
1.37698,103.92887
1.28712,103.84886
1.31037,103.87248
1.28097,103.84416
1.28254,103.85997
1.33184,103.89833
1.35766,103.98949
1.37483,103.9406
1.25634,103.82399
1.319,103.90017
1.34575,103.89237
1.28495,103.86094
1.34917,103.71473
1.38445,103.89737
1.37589,103.75361
1.28508,103.82948
1.25599,103.81867
1.33606,103.94521
1.28221,103.85959
1.34189,103.70579
1.29911,103.85343
1.37777,103.95599
1.37138,103.87172
1.35127,103.98468
1.31685,103.90155
1.28833,103.84674
1.25462,103.8254
1.2839,103.82137
1.28274,103.84964
1.30691,103.86453
1.31563,103.88456
1.33725,103.89171
1.33216,103.89688
1.27081,103.82361
1.26665,103.82583
1.33579,103.89808
1.37462,103.9346
1.37994,103.74356
1.3428,103.69397
1.36143,103.93084
1.34209,103.95803
1.32508,103.72484
1.3409,103.85347
1.32593,103.80834
1.32164,103.90508
1.31037,103.84427
1.28053,103.84385
1.35791,103.98814
1.4217,103.83727
1.30802,103.6651
1.30321,103.84094
1.30541,103.86348
1.29329,103.82667
1.41936,103.83827
1.38997,103.89169
1.35133,103.73203
1.37546,103.91005
1.37891,103.89689
1.30338,103.86547
1.36431,103.86483
1.33438,103.72494
1.29719,103.84907
1.29658,103.85654
1.34981,103.69594
1.32481,103.74773
1.35409,103.86756
1.43219,103.84176
1.39171,103.85616
1.31995,103.82898
1.27508,103.8085
1.36694,103.93096
1.35102,103.96766
1.36422,103.85058
1.38241,103.77017
1.41095,103.82674
1.38032,103.75699
1.28688,103.84891
1.33663,103.94494
1.30054,103.8543
1.41962,103.83845
1.31502,103.76921
1.35815,103.86776
1.44274,103.80873
1.30388,103.85238
1.35091,103.70058
1.30619,103.85296
1.37329,103.84821
1.3122,103.877
1.29334,103.85624
1.39853,103.90662
1.36158,103.88047
1.36514,103.86009
1.3454,103.7329
1.34705,103.85566
1.30403,103.85296
